project_id,industry,region,project_type,contract_type,is_union_site,project_size_usd,scope_complexity,close_time_days,prior_relationship_years,competition_count,discount_pct,pm_experience_years,safety_incidents,on_time_milestones_pct,customer_satisfaction,cost_overrun_pct,time_overrun_pct,payment_delay_days,n_change_orders,next12mo_spend,retained_12mo
10576,Energy,West,Expansion,FixedBid,1,8211000.0,3.2,90.0,2.5,2,3.4,7.5,0,66.2,4.7,-0.07000014786054684,-0.050220147860546835,20.0,5,517000.0,1
10577,Pharma,Midwest,NewBuild,GMP,0,3201000.0,2.4,63.0,9.0,5,3.6,7.8,1,100.0,3.3,-0.007172367067974388,-0.006372367067974389,77.0,3,891000.0,1
10578,Energy,Midwest,NewBuild,GMP,0,5839000.0,1.5,121.0,10.6,1,7.2,14.1,2,95.5,3.5,0.0033076199682291352,0.01360761996822913,15.0,2,327100.0,1
10579,Food&Beverage,West,Retrofit,GMP,1,4294000.0,2.8,118.0,1.8,4,12.1,5.8,0,93.7,3.6,-0.07219604250234797,-0.07261604250234797,42.0,5,307500.0,1
10580,Healthcare,Northeast,Retrofit,CostPlus,0,25141000.0,4.0,88.0,3.7,1,7.0,2.7,2,65.2,4.5,0.01278600450260848,0.04236600450260848,41.0,6,640800.0,0
10581,Energy,Northeast,Retrofit,CostPlus,0,26319000.0,5.0,81.0,4.6,3,2.6,9.0,0,76.5,4.0,0.001038369456867777,0.025138369456867787,11.0,7,550500.0,1
10582,Energy,South,Expansion,CostPlus,0,5594000.0,3.3,86.0,2.9,2,5.6,12.3,2,100.0,4.0,0.12587087991916598,0.140670879919166,22.0,7,367700.0,1
10583,Manufacturing,Northeast,Retrofit,CostPlus,1,5673000.0,2.4,86.0,7.7,5,5.7,9.4,1,100.0,4.3,0.12160570939399616,0.12400570939399617,51.0,4,434100.0,1
10584,Logistics,South,Expansion,FixedBid,1,3998000.0,2.0,87.0,2.5,2,1.7,7.6,0,100.0,3.5,-0.029564522883440737,-0.03596452288344074,26.0,2,407500.0,0
10585,Pharma,Northeast,NewBuild,GMP,1,13057000.0,3.8,83.0,2.2,4,0.8,2.2,2,98.4,4.9,0.03302469890700487,0.04118469890700487,33.0,2,752400.0,0
10586,Technology,Northeast,NewBuild,CostPlus,1,4143000.0,1.4,99.0,1.8,1,3.8,7.8,0,92.3,3.9,-0.09778887524953074,-0.10236887524953074,0.0,2,745700.0,1
10587,Manufacturing,Northeast,NewBuild,GMP,1,3847000.0,3.8,116.0,2.9,2,6.0,12.9,0,75.8,3.3,0.011222241941523029,0.033642241941523036,39.0,1,787200.0,0
10588,Healthcare,Midwest,NewBuild,FixedBid,1,11791000.0,4.0,47.0,0.2,3,0.0,3.1,1,97.9,3.7,0.003384477399424718,0.00874447739942472,31.0,4,355500.0,1
10589,Healthcare,Northeast,TenantImprovement,FixedBid,1,3504000.0,3.6,53.0,3.0,2,2.2,7.0,0,72.8,4.8,0.004207883035134551,0.021527883035134553,24.0,2,405200.0,1
10590,Manufacturing,Northeast,Retrofit,CostPlus,1,5229000.0,3.0,29.0,3.8,2,5.4,6.5,0,71.5,3.6,0.022426297610274634,0.037026297610274636,33.0,1,373300.0,0
10591,Pharma,West,NewBuild,CostPlus,1,1521000.0,3.8,120.0,4.0,4,4.1,5.2,1,70.7,4.6,0.005428094004674216,0.028208094004674222,17.0,3,753700.0,0
10592,Logistics,Midwest,Expansion,FixedBid,0,9467000.0,3.4,99.0,1.5,3,7.5,9.0,0,97.7,3.5,-0.01027116438298683,-0.00689116438298683,13.0,5,566100.0,1
10593,Healthcare,Midwest,Retrofit,FixedBid,0,25462000.0,2.4,108.0,3.9,1,0.5,9.8,0,85.3,3.4,-0.04078181395506134,-0.03416181395506134,18.0,2,586800.0,0
10594,Energy,Northeast,NewBuild,FixedBid,1,9597000.0,5.0,40.0,3.9,3,9.9,9.7,0,87.2,4.4,0.028070559569170275,0.04645055956917028,17.0,5,611100.0,0
10595,Manufacturing,Midwest,NewBuild,CostPlus,0,17356000.0,2.8,152.0,3.9,3,0.2,4.1,0,85.8,3.3,-0.041001351391134776,-0.038381351391134785,67.0,1,533000.0,0
10596,Healthcare,Midwest,NewBuild,FixedBid,0,2739000.0,4.0,69.0,6.0,5,0.0,1.4,1,72.5,4.5,0.09695376220557643,0.11585376220557644,48.0,3,416000.0,0
10597,Technology,South,Expansion,GMP,1,6511000.0,1.0,96.0,1.4,3,3.9,9.0,1,78.0,4.1,-0.17795152202835096,-0.16975152202835098,0.0,4,621700.0,1
10598,Technology,Northeast,NewBuild,FixedBid,1,2534000.0,4.5,120.0,2.9,5,1.2,6.0,0,78.6,3.3,0.14919959013008843,0.16653959013008846,73.0,3,496700.0,0
10599,Pharma,West,NewBuild,FixedBid,1,4492000.0,4.7,55.0,0.7,4,3.9,15.4,0,69.1,3.8,0.0450870624242098,0.07852706242420981,19.0,2,400500.0,1
10600,Technology,West,NewBuild,FixedBid,0,9997000.0,3.2,71.0,5.6,2,3.8,15.5,0,79.9,3.5,0.03320123031905605,0.05276123031905605,27.0,4,670900.0,1
10601,Logistics,Northeast,Retrofit,CostPlus,0,5847000.0,3.8,96.0,1.6,3,3.5,16.0,0,73.0,4.1,0.05875544482042129,0.08595544482042129,46.0,5,465800.0,1
10602,Food&Beverage,Northeast,NewBuild,CostPlus,0,1741000.0,3.8,190.0,6.6,0,1.9,4.2,1,92.9,5.0,-0.014764141202139999,-0.006304141202139997,0.0,3,593800.0,1
10603,Pharma,Northeast,TenantImprovement,CostPlus,0,1882000.0,2.6,101.0,6.7,3,5.1,10.3,1,93.9,3.6,-0.07130509893254693,-0.06334509893254692,17.0,1,545900.0,1
10604,Technology,South,NewBuild,GMP,1,1785000.0,3.7,146.0,3.1,1,3.2,11.5,0,70.5,4.3,-0.0627588499257679,-0.0390588499257679,11.0,6,663700.0,1
10605,Pharma,Northeast,Expansion,FixedBid,0,7986000.0,2.4,132.0,3.0,2,6.8,11.0,0,82.4,3.9,-0.0462947620880012,-0.0367347620880012,27.0,3,611800.0,0
10606,Food&Beverage,West,Retrofit,CostPlus,0,28095000.0,2.6,103.0,1.0,3,3.5,6.6,0,100.0,3.9,0.03034432840857203,0.025944328408572026,34.0,1,434700.0,1
10607,Food&Beverage,South,Retrofit,FixedBid,0,16030000.0,4.3,55.0,3.6,0,1.6,13.1,1,74.2,3.8,3.665823454230416e-05,0.031116658234542308,24.0,3,595600.0,1
10608,Manufacturing,West,NewBuild,FixedBid,1,1183000.0,4.2,127.0,5.9,0,0.0,8.0,0,91.1,3.3,0.07055521481248134,0.08089521481248135,26.0,4,572300.0,1
10609,Food&Beverage,South,Expansion,CostPlus,0,16800000.0,2.5,38.0,4.3,2,3.6,8.5,1,87.3,4.1,-0.15849999999999997,-0.14887999999999998,39.0,4,623100.0,0
10610,Logistics,West,TenantImprovement,FixedBid,0,11400000.0,2.5,146.0,8.3,2,0.8,1.8,0,99.1,3.7,-0.04378970413826748,-0.052949704138267474,29.0,3,763100.0,1
10611,Energy,Northeast,NewBuild,CostPlus,1,1566000.0,2.6,97.0,2.7,0,0.6,10.6,0,89.5,3.3,0.05909961573280938,0.06499961573280938,29.0,3,440100.0,1
10612,Technology,Midwest,NewBuild,CostPlus,1,4229000.0,3.9,10.0,2.7,1,5.3,7.0,0,80.8,4.6,0.008032009767694508,0.022052009767694513,29.0,3,641800.0,1
10613,Pharma,Midwest,TenantImprovement,GMP,0,12948000.0,2.2,78.0,1.7,1,0.0,9.9,0,86.8,4.0,-0.09194005453163168,-0.08712005453163167,58.0,4,366300.0,0
10614,Pharma,West,Retrofit,CostPlus,1,8372000.0,3.6,113.0,11.8,7,7.5,8.9,1,87.0,3.7,-0.021879025549631795,-0.006179025549631793,28.0,3,588200.0,0
10615,Healthcare,South,NewBuild,CostPlus,1,1891000.0,3.9,82.0,1.0,1,4.4,8.7,0,84.9,4.8,-0.13169999999999998,-0.11844,9.0,6,483900.0,1
10616,Food&Beverage,West,NewBuild,FixedBid,0,8785000.0,3.1,115.0,5.7,2,3.9,7.8,1,70.2,2.6,-0.060626137928834464,-0.03844613792883446,0.0,1,769000.0,0
10617,Food&Beverage,Northeast,Expansion,FixedBid,0,975000.0,4.2,60.0,6.0,4,1.4,11.1,1,100.0,4.8,0.11390689607588078,0.12700689607588075,2.0,4,520300.0,0
10618,Healthcare,West,Expansion,FixedBid,1,4510000.0,2.9,44.0,5.8,2,5.9,7.2,0,98.8,3.3,-0.05098219368273622,-0.05256219368273622,13.0,4,641700.0,0
10619,Manufacturing,Midwest,Retrofit,CostPlus,0,13395000.0,3.0,87.0,1.9,3,4.0,2.2,0,73.5,4.0,-0.03471810534008579,-0.02561810534008579,21.0,3,343600.0,1
10620,Manufacturing,Midwest,TenantImprovement,GMP,1,5470000.0,2.2,91.0,3.1,6,2.3,10.3,0,82.4,3.5,-0.1843,-0.17643999999999999,6.0,3,478200.0,1
10621,Food&Beverage,West,Retrofit,FixedBid,1,3616000.0,4.2,78.0,5.1,3,4.5,4.8,0,83.3,3.3,-0.08295864551787936,-0.07113864551787935,28.0,6,416000.0,0
10622,Logistics,Midwest,NewBuild,CostPlus,1,10979000.0,2.4,133.0,2.2,1,0.0,2.7,1,72.1,4.8,0.0776034425019827,0.0900434425019827,17.0,2,1007500.0,1
10623,Pharma,Midwest,Retrofit,GMP,1,11755000.0,3.5,60.0,2.8,2,0.0,3.9,1,63.6,5.0,0.06931058564630928,0.09355058564630928,10.0,3,496300.0,1
10624,Logistics,South,Retrofit,GMP,0,15372000.0,3.1,101.0,2.2,1,1.2,9.1,1,78.0,3.7,-0.0819207322007602,-0.0631207322007602,34.0,4,545900.0,1
10625,Pharma,Northeast,NewBuild,CostPlus,1,10848000.0,2.1,92.0,3.8,5,4.9,7.6,2,81.7,4.1,-0.04874006741012541,-0.033660067410125415,50.0,1,597100.0,1
10626,Logistics,Midwest,NewBuild,CostPlus,1,12802000.0,2.6,36.0,3.6,1,4.0,0.0,0,68.7,3.9,-0.014042064009914817,-0.006262064009914822,2.0,7,351300.0,1
10627,Food&Beverage,Northeast,Retrofit,CostPlus,0,9687000.0,4.6,44.0,9.2,5,6.6,6.5,2,88.1,5.0,-0.012228941250972953,0.01041105874902706,30.0,3,523300.0,1
10628,Manufacturing,Northeast,Expansion,GMP,1,6665000.0,3.4,90.0,5.2,4,1.7,12.7,1,100.0,2.4,-0.1259900718459521,-0.11529007184595208,0.0,6,585600.0,0
10629,Energy,West,NewBuild,FixedBid,0,5790000.0,2.2,159.0,1.2,3,5.4,6.2,0,96.1,4.2,-0.04134472712076049,-0.045804727120760495,0.0,1,574200.0,0
10630,Food&Beverage,South,Retrofit,GMP,0,4458000.0,3.5,110.0,1.3,6,3.7,7.3,1,84.5,3.4,0.06278259935212686,0.07788259935212687,16.0,4,271400.0,1
10631,Pharma,Midwest,Expansion,FixedBid,0,2043000.0,3.1,30.0,5.7,5,1.6,12.2,0,63.9,2.3,0.03223001238109679,0.05759001238109679,50.0,5,436700.0,1
10632,Food&Beverage,Midwest,Expansion,GMP,0,2510000.0,5.0,10.0,3.6,2,5.0,11.2,0,94.6,3.6,0.11006661698795024,0.12550661698795026,15.0,3,637400.0,1
10633,Manufacturing,Midwest,Expansion,FixedBid,1,4301000.0,3.5,116.0,11.4,1,3.8,12.1,0,87.8,5.0,-0.10584900832458767,-0.09292900832458767,4.0,3,721100.0,1
10634,Logistics,South,Expansion,FixedBid,0,6538000.0,2.8,87.0,11.4,2,2.4,0.0,0,91.1,3.4,-0.0019468663121142852,-0.0066068663121142835,26.0,5,774000.0,0
10635,Manufacturing,West,Expansion,FixedBid,0,17067000.0,4.6,130.0,1.7,11,4.1,14.9,0,100.0,4.5,0.01430840450396147,0.028208404503961476,27.0,3,441400.0,1
10636,Manufacturing,West,NewBuild,FixedBid,1,5212000.0,1.4,59.0,4.3,7,3.7,10.5,0,76.1,4.7,-0.06460544798480347,-0.05676544798480348,7.0,3,783600.0,0
10637,Technology,Midwest,Retrofit,FixedBid,1,12028000.0,3.3,102.0,1.4,3,3.6,17.8,1,51.5,3.9,-0.008624714354389619,0.03577528564561038,65.0,5,533400.0,0
10638,Technology,Midwest,Expansion,FixedBid,0,12781000.0,5.0,120.0,5.7,2,3.0,4.9,0,73.4,4.0,0.008868627357473888,0.030728627357473896,20.0,4,870100.0,1
10639,Food&Beverage,Midwest,NewBuild,CostPlus,0,4479000.0,3.1,74.0,10.1,1,0.7,0.9,0,91.8,2.7,-0.1479,-0.15058,21.0,2,533700.0,0
10640,Food&Beverage,South,NewBuild,FixedBid,1,8673000.0,1.5,75.0,3.9,4,4.2,8.0,0,86.3,3.4,0.02832803143994716,0.028048031439947153,18.0,1,313100.0,1
10641,Food&Beverage,Midwest,NewBuild,GMP,1,4436000.0,2.8,91.0,2.6,1,2.0,,0,71.4,4.5,0.010199311583256217,0.024259311583256213,34.0,5,635500.0,1
10642,Food&Beverage,South,Retrofit,GMP,1,15521000.0,4.7,109.0,4.6,7,1.4,10.6,0,69.0,3.9,-0.06350028512755553,-0.03480028512755552,47.0,3,480300.0,1
10643,Manufacturing,South,Retrofit,CostPlus,1,8964000.0,3.6,89.0,6.4,1,3.4,12.3,0,81.7,4.2,0.03881921570949286,0.056099215709492854,60.0,3,509900.0,1
10644,Healthcare,Midwest,NewBuild,FixedBid,0,2079000.0,2.4,124.0,6.5,5,5.8,7.7,0,71.0,4.0,-0.0570113364901029,-0.0439113364901029,7.0,2,378300.0,1
10645,Technology,Midwest,Expansion,FixedBid,1,6133000.0,2.5,74.0,2.6,1,4.5,7.0,1,92.2,5.0,-0.03632806214924111,-0.03114806214924111,45.0,4,857200.0,1
10646,Food&Beverage,Midwest,TenantImprovement,GMP,0,20145000.0,2.6,44.0,2.2,3,2.7,10.1,0,81.1,3.6,-0.07588902210423229,-0.06544902210423229,33.0,2,465000.0,1
10647,Manufacturing,Northeast,NewBuild,FixedBid,0,4662000.0,3.6,159.0,4.2,1,2.6,7.0,0,78.5,5.0,0.04858513308565853,0.062485133085658534,47.0,3,864300.0,1
10648,Energy,Northeast,TenantImprovement,FixedBid,1,7711000.0,4.5,69.0,2.8,5,5.6,6.6,0,76.9,4.0,-0.017587650006133927,0.0013723499938660755,23.0,1,507100.0,1
10649,Technology,South,NewBuild,GMP,1,8341000.0,4.3,70.0,7.7,1,0.0,12.1,0,89.2,5.0,-0.04987842802634203,-0.033798428026342024,19.0,2,497100.0,1
10650,Manufacturing,Midwest,TenantImprovement,GMP,0,2352000.0,3.7,88.0,2.7,3,6.0,13.0,1,86.5,3.0,0.1022221367424197,0.12282213674241971,49.0,3,672500.0,0
